OTUname	acc	Kingdom	Supergroup	Phylum	Tax1	Tax2	Species	Id	E-val	bit	length
OTU476	AB246693.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	Spumellaria	Larcopyle	96.06	0.0	660	406
OTU477	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	85.92	2,00E-118	418	412
OTU478	EU024992.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Kephyrion_CCMP3057	88.59	6,00E-139	486	412
OTU479	X77479.1	Eukaryota	Haptophyceae[prymnesiophytes]	Phaeocystales	Phaeocystales	Phaeocystaceae	Phaeocystis	97.26	0.0	678	401
OTU480	EF526829.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Environ_group_NA1_3B12	Dino_clone_NA1_3B12	100.00	0.0	743	402
OTU481	AF174376	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Paraphysomonas	94.80	0.0	628	404
OTU482	AJ561116.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Pseudopirsonia	94.70	1,00E-115	409	264
OTU483	HQ912645.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Bacillariales	Cylindrotheca	96.05	0.0	654	405
OTU484	AF167155.1	Eukaryota	stramenopiles	Bolidophyceae	Bolidophyceae	Bolidomonas	Bolidomonas	94.83	0.0	630	406
OTU485	EF526808.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	KareniaProro_group	Dino_clone_NIF_3A1	99.50	0.0	728	400
OTU486	EF172923.1	Eukaryota	Alveolata	MALVs	MALV_II_F_group	Guillou_26	Guillou_26	87.41	6,00E-129	453	397
OTU487	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	92.87	5,00E-169	586	407
OTU488	AY143564.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium_SNB99_2	Strombidium_SNB99_2	99.24	0.0	713	395
OTU489	EF172923.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.20	Guillou_II.20	97.01	0.0	676	402
OTU49	EF432538.1	Eukaryota	Choanoflagellates	Choanoflagellida	unclassified_Choanoflagellida	unclassified_Choanoflagellida	Choanoflagellida_sp._SL117	94.78	1,00E-179	621	402
OTU490	FJ824121.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Protaspis	91.75	5,00E-164	569	412
OTU491	AY268045.1	Eukaryota	Rhizaria	Sticholonche	Sticholonche	Sticholonchidae	Sticholonche	82.17	1,00E-95	342	415
OTU492	HQ866287.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	KareniaProro_group	Dino_clone_Saanich_SGSU510	99.25	0.0	726	402
OTU493	EU247838.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	unclassified_Chrysophyte	Chrysophyte_Lake_Georges_clone_LG47_07	90.20	4,00E-150	523	408
OTU494	EF526932.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cercozoa_clone_SA24H12	98.30	0.0	721	412
OTU495	EF165120	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Kephyrion_CCMP3057	88.70	4,00E-140	490	407
OTU497	EF044311.1	Eukaryota	stramenopiles	Eustigmatophyceae	Eustigmatophyceae	Pseudotetraedriella	Pseudotetraedriella	91.53	3,00E-161	560	413
OTU498	AY268045.1	Eukaryota	Rhizaria	Sticholonche	Sticholonche	Sticholonchidae	Sticholonche	91.67	3,00E-97	348	252
OTU499	FM164374.1	Eukaryota	stramenopiles	Diatoms	Fragilariophyceae[araphid	pennate_diatoms]	Fragilariales	Synedropsis	95.80	0.0	647	405
OTU5	AF274260	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gymnodinium	Gymnodinium_sp.	99.75	0.0	737	402
OTU50	DQ060526.1	Eukaryota	Picozoas	environmental_picozoa_clone	environmental_picozoa_clone	Uncultured_Arctic_marine_picozoa_clone	NW617.02	90.42	3,00E-151	527	407
OTU500	EF172987.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	93.03	1,00E-169	588	402
OTU501	HM749944.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	unclassified_Chrysophyte	Chrysophyte_clone_BLACKSEA_cl_42	97.52	0.0	691	404
OTU502	AM491030.2	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	97.27	0.0	682	403
OTU503	AF274270	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Peridiniales_incerate_sedis_Pentapharsodinium	Pentapharsodinium_sp._CCMP771_strain_CCMP_771	98.51	0.0	710	402
OTU504	AF022199.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Lepidodinium	Gymnodiniaceae_Gymnodinium_sensu_lato	Lepidodinium	99.00	0.0	721	402
OTU505	denovo44	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Blastodiniales	Blastodiniaceae_Blastodinium	Blastodinium_like	97.00	0.0	669	400
OTU506	EU780604.1	Eukaryota	Alveolata	MALVs	MALV_III_[Syndinales]	Envrion_III.A	Envrion_III.A	92.06	7,00E-163	566	403
OTU507	AJ786648.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Parastrombidinopsis	Parastrombidinopsis_shimi	91.98	1,00E-159	555	399
OTU508	DQ779990.2	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Environ_group_NW414.36	Dino_clone_SCM15C21	85.01	2,00E-114	405	407
OTU509	AB252658.1	Eukaryota	stramenopiles	PX_clade	PX_clade	Sphacelariales	Choristocarpus	89.39	6,00E-149	520	424
OTU51	AJ404886.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Prasinophyceae	Pyramimonas	95.77	0.0	649	402
OTU510	EF172987.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	87.81	2,00E-134	472	402
OTU511	HM483394.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	93.80	1,00E-174	604	403
OTU512	AJ246278.1	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	98.26	0.0	702	402
OTU513	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	99.50	0.0	732	402
OTU514	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	94.01	1,00E-175	608	401
OTU515	U97111.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Oligohymenophorea	Uronemella	Uronemella_filificum	82.76	6,00E-94	337	406
OTU516	EF173006.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	96.28	0.0	660	403
OTU517	HQ869322.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Cercozoa_clone_SHBA662	96.02	4,00E-115	407	251
OTU518	AF300285.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Colpodea	Sorogena	Sorogena_stoianovitchae	82.49	7,00E-93	333	394
OTU519	FJ947040.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Warwowiaceae_Nematodinium	Warnowia_BSL_2009a	98.76	0.0	715	402
OTU52	JQ966994.1	Eukaryota	Cryptophyta	Cryptomonadales	Pyrenomonadales	Geminigeraceae	Teleaulax_gracilis	100.00	0.0	732	396
OTU520	AJ561116.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Pseudopirsonia	88.86	2,00E-143	501	413
OTU521	EF526932.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cercozoa_clone_SA24H12	86.27	1,00E-125	442	415
OTU522	EU780604.1	Eukaryota	Alveolata	MALVs	MALV_III_[Syndinales]	Envrion_III.A	Envrion_III.A	95.04	0.0	632	403
OTU523	GU246584.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	unclassified_Polycystinea	Taxopodida_A	92.38	9,00E-167	579	407
OTU524	EU024992.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Kephyrion_CCMP3057	88.89	3,00E-141	494	414
OTU525	HM066998.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Environ_group_DinoRS24	Brachidinium	99.25	0.0	726	402
OTU526	JX627341.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Protoperidiniaceae_Islandinium	Islandinium_minutum_isolate_2	100.00	0.0	741	401
OTU527	EF172987.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	91.54	2,00E-159	555	402
OTU528	AY485490.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Bacillariales	Pseudo_nitzschia	99.75	0.0	743	405
OTU529	AB474963	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Chrysamoeba	90.20	3,00E-151	527	408
OTU53	AY541684.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium	99.49	0.0	717	394
OTU530	AB017127.3	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Prasinophyceae	Pterosperma	97.51	0.0	688	402
OTU531	EU780604.1	Eukaryota	Alveolata	MALVs	MALV_III_[Syndinales]	Envrion_III.A	Envrion_III.A	95.04	0.0	632	403
OTU532	DQ393786.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Parastrombidinopsis	Parastrombidinopsis_shimi	88.86	3,00E-137	481	404
OTU533	EU500144.1	Eukaryota	stramenopiles	MASTs	MAST_9	MAST_9	BL010625.31	86.59	1,00E-125	442	410
OTU534	X77479.1	Eukaryota	Haptophyceae[prymnesiophytes]	Phaeocystales	Phaeocystales	Phaeocystaceae	Phaeocystis	97.99	0.0	693	399
OTU535	DQ186528.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	94.80	0.0	627	404
OTU536	U73230.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Chrysamoeba	89.46	4,00E-145	507	408
OTU537	FN999015.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Colpodea	Sorogena	Sorogena_stoianovitchae	80.92	1,00E-81	296	393
OTU538	EU024991.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_AskenasiaClade	Askenasia	Askenasia	90.56	1,00E-145	508	392
OTU539	AB295041.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_clone_AN0630L10	89.34	6,00E-84	303	244
OTU54	EF432538.1	Eukaryota	Choanoflagellates	Choanoflagellida	unclassified_Choanoflagellida	unclassified_Choanoflagellida	Choanoflagellida_sp._SL117	91.87	1,00E-160	558	406
OTU540	EU780626.1	Eukaryota	Alveolata	MALVs	MALV_II_F_group	Guillou_26	Guillou_26	86.31	3,00E-122	431	409
OTU541	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	97.77	0.0	697	404
OTU542	EF172953.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.27	Guillou_II.27	99.25	0.0	725	401
OTU543	FJ844428.1	Eukaryota	Alveolata	MALVs	MALV_IV_[Syndinales]	Syndiniales[groupIV]	Syndiniales[groupIV]	91.11	3,00E-156	544	405
OTU545	DQ025753.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Micromonas_CCMP2099_Arctic	99.24	0.0	710	393
OTU546	AM491027.2	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Platychrysis	98.76	0.0	715	402
OTU547	AY881968.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Bacillariales	Nitzschia	96.53	0.0	665	403
OTU548	EF172931.1	Eukaryota	Alveolata	MALVs	MALV_II_E_group	Guillou_14_15	Guillou_14_15	99.25	0.0	726	402
OTU549	AF080098.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	87.25	4,00E-130	457	408
OTU55	FJ947040.1	Eukaryota	Alveolata	MALVs	MALV_IV_[Syndinales]	Syndiniales[groupIV]	Syndiniales[groupIV]	87.68	7,00E-133	466	406
OTU550	AB430593.1	Eukaryota	stramenopiles	Diatoms	Mediophyceae[mixed_new_class]	Cymatosirales	Papiliocellulus	82.85	2,00E-99	355	414
OTU551	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	98.51	0.0	710	403
OTU552	AY329635.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Ostreococcus	99.22	0.0	699	387
OTU553	DQ777746.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Litostomatea	Lacrymaria	Lacrymaria_marina	95.47	7,00E-152	529	331
OTU554	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	93.64	1,00E-174	604	409
OTU555	JF730832.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	unclassified_Chrysophyte	Chrysophyte_clone_ArcticLakeA8E2G5	96.04	0.0	658	404
OTU556	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	93.52	9,00E-172	595	401
OTU557	AB017127.3	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Prasinophyceae	Pterosperma	90.59	9,00E-152	529	404
OTU558	EU780626.1	Eukaryota	Alveolata	MALVs	MALV_II_F_group	Guillou_26	Guillou_26	96.76	0.0	667	401
OTU559	EF172942.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_13_23	Guillou_13_23	90.57	7,00E-153	532	403
OTU56	AM490987.2	Eukaryota	Haptophyceae[prymnesiophytes]	Syracosphaerales_Zygodiscales	Syracosphaerales	Syracosphaeraceae	Syracosphaera	99.25	0.0	726	402
OTU560	FJ626712.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	85.61	2,00E-119	422	403
OTU561	GU246584.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	unclassified_Polycystinea	Taxopodida_A	96.57	0.0	675	408
OTU562	AB120004.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_helveticum	100.00	4,00E-170	590	319
OTU563	AF509625.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Dolichomastix	92.98	7,00E-168	582	399
OTU565	HQ866287.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	KareniaProro_group	Dino_clone_Saanich_SGSU510	97.51	0.0	688	402
OTU566	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	96.54	0.0	665	405
OTU567	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	94.78	0.0	627	402
OTU568	DQ779990.2	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Heterocapsaceae_Heterocapsa	Heterocapsa	Heterocapsa_pygmaea	85.96	3,00E-121	427	406
OTU569	AY268043.1	Eukaryota	Centroheliozoa	Acanthocystidae	Acanthocystidae	Pterocystis	Pterocystis	91.89	3,00E-162	564	407
OTU570	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	91.56	2,00E-159	555	403
OTU571	X71140.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Oligohymenophorea	Lembadion	Lembadion_bullinum	84.65	2,00E-63	235	241
OTU572	AB017127.3	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Prasinophyceae	Pterosperma	98.51	0.0	710	402
OTU573	FJ196076.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Tintinnids	Tintinnopsis	Tintinnopsis	96.20	0.0	645	395
OTU574	AY443017.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Amphidinium	Amphidinium_longum	91.85	3,00E-161	560	405
OTU575	AB295041.1	Eukaryota	Alveolata	MALVs	MALV_I_[Duboscquellida]	unclassified_MALV_1	unclassified_MALV_1	93.50	9,00E-172	595	400
OTU576	FJ870103.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Oligohymenophorea	Cinetochilum	Cinetochilum	94.88	1,00E-175	608	391
OTU577	AF167155.1	Eukaryota	stramenopiles	Bolidophyceae	Bolidophyceae	Bolidomonas	Bolidomonas	91.13	9,00E-157	545	406
OTU578	AY665083.1	Eukaryota	Katablepharidophyta	Katablepharidaceae	Katablepharidaceae	unclassified_Katablepharidaceae	Katablepharidophyte_clone_SCM37C29	96.99	0.0	671	399
OTU579	AB231617.1	Eukaryota	Katablepharidophyta	Katablepharidaceae	Katablepharidaceae	Katablepharis	Katablepharis	98.74	0.0	708	398
OTU580	EU780604.1	Eukaryota	Alveolata	MALVs	MALV_III_[Syndinales]	Envrion_III.A	Envrion_III.A	94.29	7,00E-178	616	403
OTU581	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	92.82	7,00E-168	582	404
OTU583	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	93.53	9,00E-172	595	402
OTU584	AF274271.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	86.70	3,00E-126	444	406
OTU585	AY143560.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Tintinnids	Tintinnopsis	Tintinnopsis_fimbriata	96.70	0.0	656	394
OTU586	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	96.01	0.0	652	401
OTU587	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	95.04	0.0	632	403
OTU588	DQ314810.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonad_NW617.37	97.30	0.0	691	407
OTU589	HM067002.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Brachidiniales	Brachidiniaceae_Karenia	Karenia_bidigitata	99.25	0.0	726	402
OTU59	AM491021.2	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	99.50	0.0	732	402
OTU590	EF172923.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.20	Guillou_II.20	95.27	0.0	638	402
OTU591	AY527062.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Colpodea	Sagittaria	Sagittaria_sp.	85.23	3,00E-117	414	413
OTU592	EU500144.1	Eukaryota	stramenopiles	Labyrinthulida	Labyrinthulida	Thraustochytriidae	Oblongichytrium_PBS03	88.45	2,00E-139	488	407
OTU593	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	96.53	0.0	665	403
OTU594	AB275066.1	Eukaryota	Choanoflagellates	Choanoflagellida	Crespedida	Crespedida	DSGM66	91.07	5,00E-154	536	403
OTU595	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	94.28	9,00E-177	612	402
OTU597	FJ032664.1	Eukaryota	stramenopiles	unclassified_stramenopile	unclassified_stramenopile	unclassified_stramenopile	Pirsonia	90.78	4,00E-155	540	412
OTU598	DQ314813.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Cercozoa_clone_NOR46.15	96.59	0.0	680	410
OTU599	AF497794.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Prasinophyceae	Pyramimonas	92.57	3,00E-166	577	404
OTU6	AY954993.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Micromonas_CCMP1195_clade_C	100.00	0.0	734	397
OTU60	HM067002.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Brachidiniales	Brachidiniaceae_Karenia	Karenia_bidigitata	99.50	0.0	732	402
OTU600	AB183673.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Protoperidiniaceae_Protoperidinium	Prorocentrum_triestinum_strain_MBIC11147	99.00	0.0	721	402
OTU601	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	97.02	0.0	676	403
OTU602	EF172942.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_13_23	Guillou_13_23	92.54	3,00E-166	577	402
OTU603	AJ238660.1	Eukaryota	stramenopiles	Oomycetes	Oomycetes	Saprolegniales	Leptolegnia	84.13	6,00E-109	387	416
OTU604	GU819882.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Environ_group_AB5	Dino_clone_AB5F14RM14E08	99.50	0.0	730	401
OTU605	GQ365798.1	Eukaryota	Telonemia	Telonemida	Telonemida	Telonema	Telonema	95.75	0.0	643	400
OTU606	AB120004.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_helveticum	95.52	0.0	643	402
OTU607	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	96.26	0.0	658	401
OTU608	AM491030.2	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	98.76	0.0	715	402
OTU609	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	97.26	0.0	680	401
OTU61	AY541684.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium	97.72	0.0	678	394
OTU610	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	91.04	1,00E-155	542	402
OTU611	GU246584.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	unclassified_Polycystinea	Taxopodida_A	100.00	0.0	752	407
OTU612	AJ786648.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Parastrombidinopsis	Parastrombidinopsis_shimi	91.41	1,00E-155	542	396
OTU613	EF526808.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_spirale	91.81	3,00E-161	560	403
OTU614	AM491021.2	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	96.77	0.0	671	402
OTU615	AB178585.1	Eukaryota	Rhizaria	Acantharea	Acantharea	Chaunacanthida	Chaunacanthid	85.86	9,00E-117	412	396
OTU616	HQ869322.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Cercozoa_clone_SHBA662	90.77	9,00E-152	529	401
OTU617	EU793379.1	Eukaryota	Alveolata	MALVs	MALV_I_[Duboscquellida]	unclassified_MALV_1	unclassified_MALV_1	97.75	0.0	689	400
OTU618	AY541684.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium	99.24	0.0	712	394
OTU619	HM483398.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Perdiniales_incertae_sedis_Dubosquodinium	Duboscquodinium	92.10	2,00E-162	564	405
OTU620	AF274254.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Amphidinium	Amphidinium_longum	98.76	0.0	715	402
OTU621	KP790160.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Katodinium	99.75	0.0	737	402
OTU622	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	92.31	1,00E-164	571	403
OTU623	EU780604.1	Eukaryota	Alveolata	MALVs	MALV_III_[Syndinales]	Envrion_III.A	Envrion_III.A	98.26	0.0	704	403
OTU624	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	92.10	2,00E-162	564	405
OTU625	AB252658.1	Eukaryota	stramenopiles	PX_clade	PX_clade	Sphacelariales	Choristocarpus	88.71	6,00E-144	503	425
OTU626	FJ947040.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Warwowiaceae_Nematodinium	Warnowia_BSL_2009a	98.75	0.0	712	400
OTU627	AJ004866.1	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	97.77	0.0	695	403
OTU628	AF274271.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gonyaulacales	Goniodomataceae_Alexandrium	Alexandrium_ostenfeldii_strain_LSE05	84.90	6,00E-114	403	404
OTU629	EU780626.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	93.78	5,00E-174	603	402
OTU63	EU371175.1	Eukaryota	Choanoflagellates	Choanoflagellida	Acanthoecida	Stephanoecidae	Diaphanoeca_NPK2_136	98.51	0.0	704	402
OTU630	FJ541187.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Protoperidiniaceae_Protoperidinium	Prorocentrum_triestinum_strain_MBIC11147	92.04	1,00E-160	558	402
OTU631	EF173017.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.6	Guillou_II.6	95.50	0.0	638	400
OTU632	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	92.91	4,00E-170	590	409
